inPts3dCentered = {
{39.3081678},
{65.4343564},
{18.8332673}
};
v2 = {
{0.4207518},
{0.8329599},
{-0.3593685}
};
v3 = {
{0.0807135},
{0.3601961},
{0.9293783}
};
2,1, n, 59,25,1, 50.4600000, 70.2800000, 17.2600000, 0.0000000
2,1, n, 59,25,2, 50.9070850, 62.0343622, 23.6476350, 10.4399381
2,1, n, 60,25,1, 50.6000000, 70.8400000, 16.7900000, 0.0000000
2,1, n, 60,25,2, 50.8731112, 62.1930444, 23.5632703, 10.9873392
2,1, n, 61,25,1, 50.7900000, 71.3500000, 16.3500000, 0.0000000
2,1, n, 61,25,2, 50.8405912, 62.3473697, 23.4793111, 11.4837707
2,1, n, 62,25,1, 50.9600000, 71.8000000, 15.9500000, 0.0000000
2,1, n, 62,25,2, 50.8095343, 62.4972937, 23.3957816, 11.9164864
2,1, n, 63,25,1, 51.1400000, 72.2100000, 15.5700000, 0.0000000
2,1, n, 63,25,2, 50.7799495, 62.6427734, 23.3127058, 12.3130400
2,1, n, 64,25,1, 51.3300000, 72.5600000, 15.2100000, 0.0000000
2,1, n, 64,25,2, 50.7518452, 62.7837669, 23.2301074, 12.6582431
2,1, n, 65,25,1, 51.5100000, 72.8600000, 14.8800000, 0.0000000
2,1, n, 65,25,2, 50.7252296, 62.9202338, 23.1480103, 12.9527917
2,1, n, 66,25,1, 51.7000000, 73.0700000, 14.5800000, 0.0000000
2,1, n, 66,25,2, 50.7001102, 63.0521348, 23.0664381, 13.1672713
2,1, n, 67,25,1, 51.9100000, 73.2800000, 14.2800000, 0.0000000
2,1, n, 67,25,2, 50.6764944, 63.1794321, 22.9854141, 13.3913123
2,1, n, 68,25,1, 52.1300000, 73.4500000, 14.0200000, 0.0000000
2,1, n, 68,25,2, 50.6543888, 63.3020890, 22.9049617, 13.5683482
2,1, n, 69,25,1, 52.3500000, 73.5500000, 13.7800000, 0.0000000
2,1, n, 69,25,2, 50.6337998, 63.4200703, 22.8251040, 13.6884888
2,1, n, 70,25,1, 52.5600000, 73.6300000, 13.5600000, 0.0000000
2,1, n, 70,25,2, 50.6147334, 63.5333421, 22.7458640, 13.7879172
2,1, n, 71,25,1, 52.7600000, 73.6800000, 13.3400000, 0.0000000
2,1, n, 71,25,2, 50.5971951, 63.6418719, 22.6672643, 13.8722601
2,1, n, 72,25,1, 52.9400000, 73.7000000, 13.1200000, 0.0000000
2,1, n, 72,25,2, 50.5811898, 63.7456284, 22.5893276, 13.9399306
2,1, n, 73,25,1, 53.1100000, 73.7100000, 12.9000000, 0.0000000
2,1, n, 73,25,2, 50.5667221, 63.8445819, 22.5120764, 14.0066680
2,1, n, 74,25,1, 53.2400000, 73.7100000, 12.6900000, 0.0000000
2,1, n, 74,25,2, 50.5537963, 63.9387039, 22.4355327, 14.0594923
2,1, n, 75,25,1, 53.3500000, 73.7100000, 12.4800000, 0.0000000
2,1, n, 75,25,2, 50.5424160, 64.0279674, 22.3597185, 14.1149963
2,1, n, 76,25,1, 53.4300000, 73.7300000, 12.2900000, 0.0000000
2,1, n, 76,25,2, 50.5325846, 64.1123468, 22.2846558, 14.1699476
2,1, n, 77,25,1, 53.4900000, 73.7800000, 12.1800000, 0.0000000
2,1, n, 77,25,2, 50.5243047, 64.1918177, 22.2103660, 14.1893210
2,1, n, 78,25,1, 53.5500000, 73.8000000, 12.1200000, 0.0000000
2,1, n, 78,25,2, 50.5175789, 64.2663573, 22.1368704, 14.1571047
2,1, n, 79,25,1, 53.5900000, 73.8000000, 12.0700000, 0.0000000
2,1, n, 79,25,2, 50.5124090, 64.3359443, 22.0641902, 14.1040333
2,1, n, 80,25,1, 53.6300000, 73.7800000, 12.0400000, 0.0000000
2,1, n, 80,25,2, 50.5087966, 64.4005586, 21.9923464, 14.0272959
2,1, n, 81,25,1, 53.6900000, 73.7300000, 12.0000000, 0.0000000
2,1, n, 81,25,2, 50.5067426, 64.4601817, 21.9213594, 13.9461834
2,1, n, 82,25,1, 53.7400000, 73.6700000, 11.9700000, 0.0000000
2,1, n, 82,25,2, 50.5062477, 64.5147964, 21.8512498, 13.8533030
2,1, n, 83,25,1, 53.7900000, 73.6000000, 11.9500000, 0.0000000
2,1, n, 83,25,2, 50.5073120, 64.5643870, 21.7820377, 13.7509021
2,1, n, 84,25,1, 53.8400000, 73.5400000, 11.9200000, 0.0000000
2,1, n, 84,25,2, 50.5099352, 64.6089393, 21.7137429, 13.6664032
2,1, n, 85,25,1, 53.9100000, 73.4800000, 11.8800000, 0.0000000
2,1, n, 85,25,2, 50.5141165, 64.6484405, 21.6463851, 13.5981890
2,1, n, 86,25,1, 53.9800000, 73.4300000, 11.8300000, 0.0000000
2,1, n, 86,25,2, 50.5198548, 64.6828793, 21.5799836, 13.5479484
2,1, n, 87,25,1, 54.0500000, 73.4000000, 11.7900000, 0.0000000
2,1, n, 87,25,2, 50.5271483, 64.7122457, 21.5145576, 13.5075749
2,1, n, 88,25,1, 54.1000000, 73.3800000, 11.7600000, 0.0000000
2,1, n, 88,25,2, 50.5359951, 64.7365312, 21.4501257, 13.4651484
2,1, n, 89,25,1, 54.1600000, 73.3700000, 11.7300000, 0.0000000
2,1, n, 89,25,2, 50.5463925, 64.7557290, 21.3867067, 13.4356171
2,1, n, 90,25,1, 54.1900000, 73.3700000, 11.7200000, 0.0000000
2,1, n, 90,25,2, 50.5583375, 64.7698336, 21.3243185, 13.3938333
2,1, n, 91,25,1, 54.2200000, 73.3700000, 11.7000000, 0.0000000
2,1, n, 91,25,2, 50.5718268, 64.7788407, 21.2629793, 13.3629248
2,1, n, 92,25,1, 54.2400000, 73.3600000, 11.6900000, 0.0000000
2,1, n, 92,25,2, 50.5868565, 64.7827479, 21.2027065, 13.3193955
2,1, n, 93,25,1, 54.2600000, 73.3300000, 11.6700000, 0.0000000
2,1, n, 93,25,2, 50.6034222, 64.7815541, 21.1435176, 13.2738097
2,1, n, 94,25,1, 54.2800000, 73.2900000, 11.6600000, 0.0000000
2,1, n, 94,25,2, 50.6215192, 64.7752595, 21.0854295, 13.2183210
2,1, n, 95,25,1, 54.2900000, 73.2500000, 11.6500000, 0.0000000
2,1, n, 95,25,2, 50.6411422, 64.7638661, 21.0284590, 13.1637428
2,1, n, 96,25,1, 54.2900000, 73.2100000, 11.6500000, 0.0000000
2,1, n, 96,25,2, 50.6622857, 64.7473770, 20.9726224, 13.1029610
2,1, n, 97,25,1, 54.2900000, 73.1800000, 11.6500000, 0.0000000
2,1, n, 97,25,2, 50.6849436, 64.7257970, 20.9179357, 13.0523795
2,1, n, 98,25,1, 54.2700000, 73.1500000, 11.6400000, 0.0000000
2,1, n, 98,25,2, 50.7091093, 64.6991323, 20.8644146, 13.0071877
2,1, n, 99,25,1, 54.2400000, 73.1500000, 11.6300000, 0.0000000
2,1, n, 99,25,2, 50.7347759, 64.6673906, 20.8120746, 12.9827483
2,1, n, 100,25,1, 54.2100000, 73.1500000, 11.6200000, 0.0000000
2,1, n, 100,25,2, 50.7619360, 64.6305809, 20.7609307, 12.9624943
2,1, n, 101,25,1, 54.1900000, 73.1500000, 11.6200000, 0.0000000
2,1, n, 101,25,2, 50.7905819, 64.5887140, 20.7109975, 12.9420979
2,1, n, 102,25,1, 54.1700000, 73.1500000, 11.6100000, 0.0000000
2,1, n, 102,25,2, 50.8207053, 64.5418017, 20.6622895, 12.9330119
2,1, n, 103,25,1, 54.1400000, 73.1600000, 11.6100000, 0.0000000
2,1, n, 103,25,2, 50.8522975, 64.4898576, 20.6148206, 12.9254458
2,1, n, 104,25,1, 54.1300000, 73.1700000, 11.6100000, 0.0000000
2,1, n, 104,25,2, 50.8853495, 64.4328966, 20.5686044, 12.9275413
2,1, n, 105,25,1, 54.1200000, 73.1800000, 11.6100000, 0.0000000
2,1, n, 105,25,2, 50.9198518, 64.3709351, 20.5236543, 12.9342107
2,1, n, 106,25,1, 54.1100000, 73.1800000, 11.6100000, 0.0000000
2,1, n, 106,25,2, 50.9557944, 64.3039909, 20.4799831, 12.9386689
2,1, n, 107,25,1, 54.1100000, 73.1900000, 11.6100000, 0.0000000
2,1, n, 107,25,2, 50.9931670, 64.2320831, 20.4376035, 12.9570639
2,1, n, 108,25,1, 54.1000000, 73.1900000, 11.6100000, 0.0000000
2,1, n, 108,25,2, 51.0319589, 64.1552326, 20.3965275, 12.9708506
2,1, n, 109,25,1, 54.1000000, 73.2000000, 11.6100000, 0.0000000
2,1, n, 109,25,2, 51.0721590, 64.0734613, 20.3567670, 12.9987485
2,1, n, 110,25,1, 54.1100000, 73.2000000, 11.6200000, 0.0000000
2,1, n, 110,25,2, 51.1137556, 63.9867927, 20.3183334, 13.0200489
2,1, n, 111,25,1, 54.1100000, 73.2000000, 11.6400000, 0.0000000
2,1, n, 111,25,2, 51.1567369, 63.8952518, 20.2812378, 13.0372962
2,1, n, 112,25,1, 54.1100000, 73.2100000, 11.6600000, 0.0000000
2,1, n, 112,25,2, 51.2010904, 63.7988649, 20.2454908, 13.0668233
2,1, n, 113,25,1, 54.1200000, 73.2100000, 11.6900000, 0.0000000
2,1, n, 113,25,2, 51.2468035, 63.6976597, 20.2111027, 13.0900369
2,1, n, 114,25,1, 54.1200000, 73.2200000, 11.7300000, 0.0000000
2,1, n, 114,25,2, 51.2938630, 63.5916651, 20.1780833, 13.1172403
2,1, n, 115,25,1, 54.1000000, 73.2400000, 11.7700000, 0.0000000
2,1, n, 115,25,2, 51.3422554, 63.4809118, 20.1464422, 13.1533167
2,1, n, 116,25,1, 54.0500000, 73.2700000, 11.8200000, 0.0000000
2,1, n, 116,25,2, 51.3919668, 63.3654315, 20.1161884, 13.1906164
2,1, n, 117,25,1, 53.9600000, 73.3300000, 11.9100000, 0.0000000
2,1, n, 117,25,2, 51.4429828, 63.2452574, 20.0873307, 13.2252087
2,1, n, 118,25,1, 53.8000000, 73.4400000, 12.0400000, 0.0000000
2,1, n, 118,25,2, 51.4952889, 63.1204240, 20.0598773, 13.2711632
2,1, n, 119,25,1, 53.5600000, 73.6100000, 12.2100000, 0.0000000
2,1, n, 119,25,2, 51.5488700, 62.9909673, 20.0338361, 13.3424478
2,1, n, 120,25,1, 53.2300000, 73.8300000, 12.4200000, 0.0000000
2,1, n, 120,25,2, 51.6037107, 62.8569243, 20.0092147, 13.4405873
2,1, n, 121,25,1, 52.8400000, 74.0700000, 12.6800000, 0.0000000
2,1, n, 121,25,2, 51.6597952, 62.7183337, 19.9860200, 13.5510568
2,1, n, 122,25,1, 52.3900000, 74.3100000, 12.9600000, 0.0000000
2,1, n, 122,25,2, 51.7171074, 62.5752352, 19.9642587, 13.6827311
2,1, n, 123,25,1, 51.9000000, 74.5600000, 13.2600000, 0.0000000
2,1, n, 123,25,2, 51.7756310, 62.4276700, 19.9439372, 13.8522170
2,1, n, 124,25,1, 51.3500000, 74.7900000, 13.5800000, 0.0000000
2,1, n, 124,25,2, 51.8353489, 62.2756805, 19.9250612, 14.0393575
2,1, n, 125,25,1, 50.7500000, 75.0200000, 13.9300000, 0.0000000
2,1, n, 125,25,2, 51.8962442, 62.1193103, 19.9076361, 14.2644244
2,1, n, 126,25,1, 50.0800000, 75.2500000, 14.3100000, 0.0000000
2,1, n, 126,25,2, 51.9582992, 61.9586044, 19.8916670, 14.5376825
2,1, n, 127,25,1, 49.3400000, 75.4900000, 14.7000000, 0.0000000
2,1, n, 127,25,2, 52.0214962, 61.7936089, 19.8771585, 14.8857153
2,1, n, 128,25,1, 48.5500000, 75.7300000, 15.1200000, 0.0000000
2,1, n, 128,25,2, 52.0858170, 61.6243714, 19.8641147, 15.2963193
2,1, n, 129,25,1, 47.6900000, 75.9700000, 15.5500000, 0.0000000
2,1, n, 129,25,2, 52.1512431, 61.4509403, 19.8525394, 15.7866282
2,1, n, 130,25,1, 46.7900000, 76.2000000, 15.9800000, 0.0000000
2,1, n, 130,25,2, 52.2177557, 61.2733655, 19.8424359, 16.3457444
2,1, n, 131,25,1, 45.8500000, 76.4000000, 16.4200000, 0.0000000
2,1, n, 131,25,2, 52.2853357, 61.0916981, 19.8338070, 16.9532218
2,1, n, 132,25,1, 44.8700000, 76.5800000, 16.8400000, 0.0000000
2,1, n, 132,25,2, 52.3539637, 60.9059903, 19.8266554, 17.6239724
2,1, n, 133,25,1, 43.8700000, 76.7200000, 17.2600000, 0.0000000
2,1, n, 133,25,2, 52.4236199, 60.7162954, 19.8209830, 18.3259818
2,1, n, 134,25,1, 42.8200000, 76.8300000, 17.6700000, 0.0000000
2,1, n, 134,25,2, 52.4942844, 60.5226679, 19.8167914, 19.0821795
2,1, n, 135,25,1, 41.7300000, 76.9200000, 18.0700000, 0.0000000
2,1, n, 135,25,2, 52.5659369, 60.3251635, 19.8140820, 19.8959279
2,1, n, 136,25,1, 40.6100000, 77.0000000, 18.4600000, 0.0000000
2,1, n, 136,25,2, 52.6385567, 60.1238389, 19.8128553, 20.7682740
2,1, n, 137,25,1, 39.4600000, 77.0700000, 18.8400000, 0.0000000
2,1, n, 137,25,2, 52.7121230, 59.9187521, 19.8131119, 21.6963365
2,1, n, 138,25,1, 38.2600000, 77.1600000, 19.2200000, 0.0000000
2,1, n, 138,25,2, 52.7866146, 59.7099618, 19.8148516, 22.7129966
2,1, n, 139,25,1, 37.0700000, 77.1800000, 19.5600000, 0.0000000
2,1, n, 139,25,2, 52.8620101, 59.4975281, 19.8180740, 23.7091543
2,1, n, 140,25,1, 35.8500000, 77.2000000, 19.8900000, 0.0000000
2,1, n, 140,25,2, 52.9382880, 59.2815120, 19.8227780, 24.7605799
2,1, n, 141,25,1, 34.6000000, 77.1900000, 20.2000000, 0.0000000
2,1, n, 141,25,2, 53.0154261, 59.0619757, 19.8289624, 25.8435844
2,1, n, 142,25,1, 33.3400000, 77.1700000, 20.4800000, 0.0000000
2,1, n, 142,25,2, 53.0934025, 58.8389822, 19.8366254, 26.9562063
2,1, n, 143,25,1, 32.0400000, 77.1300000, 20.7300000, 0.0000000
2,1, n, 143,25,2, 53.1721947, 58.6125955, 19.8457647, 28.1113107
2,1, n, 144,25,1, 30.7200000, 77.0900000, 20.9600000, 0.0000000
2,1, n, 144,25,2, 53.2517800, 58.3828808, 19.8563778, 29.3062348
2,1, n, 145,25,1, 29.3800000, 77.0300000, 21.1500000, 0.0000000
2,1, n, 145,25,2, 53.3321356, 58.1499041, 19.8684616, 30.5254838
2,1, n, 146,25,1, 28.0300000, 76.9900000, 21.3300000, 0.0000000
2,1, n, 146,25,2, 53.4132383, 57.9137322, 19.8820126, 31.7853653
2,1, n, 147,25,1, 26.6800000, 76.9300000, 21.4800000, 0.0000000
2,1, n, 147,25,2, 53.4950650, 57.6744330, 19.8970270, 33.0504217
2,1, n, 148,25,1, 25.3400000, 76.8600000, 21.6200000, 0.0000000
2,1, n, 148,25,2, 53.5775920, 57.4320754, 19.9135003, 34.3178961
2,1, n, 149,25,1, 24.0200000, 76.7800000, 21.7200000, 0.0000000
2,1, n, 149,25,2, 53.6607956, 57.1867289, 19.9314279, 35.5762846
2,1, n, 150,25,1, 22.7000000, 76.6600000, 21.7800000, 0.0000000
2,1, n, 150,25,2, 53.7446520, 56.9384641, 19.9508047, 36.8246569
2,1, n, 151,25,1, 21.4200000, 76.5300000, 21.8300000, 0.0000000
2,1, n, 151,25,2, 53.8291371, 56.6873523, 19.9716250, 38.0465030
2,1, n, 152,25,1, 20.1500000, 76.4000000, 21.8400000, 0.0000000
2,1, n, 152,25,2, 53.9142265, 56.4334656, 19.9938830, 39.2695001
2,1, n, 153,25,1, 18.9000000, 76.2700000, 21.8400000, 0.0000000
2,1, n, 153,25,2, 53.9998959, 56.1768770, 20.0175720, 40.4852754
2,1, n, 154,25,1, 17.6700000, 76.1500000, 21.8200000, 0.0000000
2,1, n, 154,25,2, 54.0861205, 55.9176603, 20.0426855, 41.6970053
2,1, n, 155,25,1, 16.4700000, 76.0200000, 21.7700000, 0.0000000
2,1, n, 155,25,2, 54.1728757, 55.6558898, 20.0692162, 42.8846882
2,1, n, 156,25,1, 15.3000000, 75.9100000, 21.6900000, 0.0000000
2,1, n, 156,25,2, 54.2601364, 55.3916409, 20.0971563, 44.0616890
2,1, n, 157,25,1, 14.1700000, 75.7800000, 21.6100000, 0.0000000
2,1, n, 157,25,2, 54.3478777, 55.1249895, 20.1264980, 45.2005763
2,1, n, 158,25,1, 13.0700000, 75.6600000, 21.5000000, 0.0000000
2,1, n, 158,25,2, 54.4360743, 54.8560122, 20.1572328, 46.3223600
2,1, n, 159,25,1, 12.0200000, 75.5400000, 21.3900000, 0.0000000
2,1, n, 159,25,2, 54.5247009, 54.5847863, 20.1893518, 47.4047692
2,1, n, 160,25,1, 11.0100000, 75.4300000, 21.2500000, 0.0000000
2,1, n, 160,25,2, 54.6137320, 54.3113896, 20.2228458, 48.4596347
2,1, n, 161,25,1, 10.0300000, 75.3100000, 21.1100000, 0.0000000
2,1, n, 161,25,2, 54.7031420, 54.0359009, 20.2577052, 49.4874056
2,1, n, 162,25,1, 9.0870000, 75.1800000, 20.9400000, 0.0000000
2,1, n, 162,25,2, 54.7929052, 53.7583992, 20.2939200, 50.4810080
2,1, n, 163,25,1, 8.1830000, 75.0600000, 20.7600000, 0.0000000
2,1, n, 163,25,2, 54.8829958, 53.4789643, 20.3314797, 51.4471996
2,1, n, 164,25,1, 7.3040000, 74.9500000, 20.5700000, 0.0000000
2,1, n, 164,25,2, 54.9733880, 53.1976764, 20.3703737, 52.3982250
2,1, n, 165,25,1, 6.4810000, 74.8400000, 20.3600000, 0.0000000
2,1, n, 165,25,2, 55.0640558, 52.9146165, 20.4105906, 53.3013913
2,1, n, 166,25,1, 5.6850000, 74.7400000, 20.1500000, 0.0000000
2,1, n, 166,25,2, 55.1549731, 52.6298658, 20.4521190, 54.1869684
2,1, n, 167,25,1, 4.9340000, 74.6400000, 19.9200000, 0.0000000
